ID,Urbanizacion,Manzana,Lote,Estado,Cuota
8-6-1,8,6,1,Ya no se administran,"500,000"
8-6-2,8,6,2,Ya no se administran,"450,000"
8-6-3,8,6,3,Ya no se administran,"550,000"
8-6-4,8,6,4,Ya no se administran,"500,000"
8-6-5,8,6,5,Ya no se administran,"500,000"
8-6-6,8,6,6,Ya no se administran,"500,000"
8-6-7,8,6,7,Ya no se administran,"500,000"
8-6-8,8,6,8,Ya no se administran,"500,000"
8-6-9,8,6,9,Ya no se administran,"500,000"
8-6-10,8,6,10,Ya no se administran,"420,000"
8-6-11,8,6,11,Ya no se administran,"470,000"
8-6-12,8,6,12,Ya no se administran,"450,000"
8-6-13,8,6,13,Ya no se administran,"450,000"
8-6-14,8,6,14,Ya no se administran,"450,000"
8-6-15,8,6,15,Ya no se administran,"450,000"
8-6-16,8,6,16,Ya no se administran,"450,000"
8-7-1,8,7,1,Ya no se administran,"600,000"
8-7-2,8,7,2,Ya no se administran,"550,000"
8-7-3,8,7,3,Ya no se administran,"500,000"
8-7-4,8,7,4,Ya no se administran,"550,000"
8-7-5,8,7,5,Ya no se administran,"550,000"
8-7-6,8,7,6,Ya no se administran,"500,000"
8-7-7,8,7,7,Ya no se administran,"500,000"
8-7-8,8,7,8,Ya no se administran,"550,000"
8-7-9,8,7,9,Ya no se administran,"550,000"
8-7-10,8,7,10,Ya no se administran,"500,000"
8-8-1,8,8,1,Ya no se administran,"550,000"
8-8-2,8,8,2,Ya no se administran,"500,000"
8-8-3,8,8,3,Ya no se administran,"400,000"
8-8-4,8,8,4,Ya no se administran,"450,000"
8-8-5,8,8,5,Ya no se administran,"450,000"
8-8-6,8,8,6,Ya no se administran,"400,000"
8-8-7,8,8,7,Ya no se administran,"400,000"
8-8-8,8,8,8,Ya no se administran,"450,000"
8-8-9,8,8,9,Ya no se administran,"450,000"
8-8-10,8,8,10,Ya no se administran,"400,000"
8-8-11,8,8,11,Ya no se administran,"400,000"
8-8-12,8,8,12,Ya no se administran,"450,000"
8-8-13,8,8,13,Ya no se administran,"420,000"
8-8-14,8,8,14,Ya no se administran,"380,000"
8-8-15,8,8,15,Ya no se administran,"380,000"
8-8-16,8,8,16,Ya no se administran,"420,000"
8-8-17,8,8,17,Ya no se administran,"400,000"
8-8-18,8,8,18,Ya no se administran,"370,000"
8-8-19,8,8,19,Ya no se administran,"440,000"
8-8-20,8,8,20,Ya no se administran,"460,000"
8-9-1,8,9,1,Ya no se administran,"430,000"
8-9-2,8,9,2,Ya no se administran,"400,000"
8-9-3,8,9,3,Ya no se administran,"500,000"
8-9-4,8,9,4,Ya no se administran,"450,000"
8-9-5,8,9,5,Ya no se administran,"450,000"
8-9-7,8,9,7,Ya no se administran,"450,000"
8-9-8,8,9,8,Ya no se administran,"450,000"
8-9-9,8,9,9,Ya no se administran,"450,000"
8-9-10,8,9,10,Ya no se administran,"450,000"
8-9-11,8,9,11,Ya no se administran,"420,000"
8-9-12,8,9,12,Ya no se administran,"420,000"
8-9-13,8,9,13,Ya no se administran,"420,000"
8-9-14,8,9,14,Ya no se administran,"420,000"
8-9-15,8,9,15,Ya no se administran,"420,000"
8-9-16,8,9,16,Ya no se administran,"430,000"
8-9-17,8,9,17,Ya no se administran,"380,000"
8-9-18,8,9,18,Ya no se administran,"400,000"
8-9-19,8,9,19,Ya no se administran,"350,000"
8-9-20,8,9,20,Ya no se administran,"350,000"
8-9-21,8,9,21,Ya no se administran,"350,000"
8-9-22,8,9,22,Ya no se administran,"350,000"
8-9-23,8,9,23,Ya no se administran,"350,000"
8-9-24,8,9,24,Ya no se administran,"370,000"
8-9-25,8,9,25,Ya no se administran,"370,000"
8-9-26,8,9,26,Ya no se administran,"370,000"
8-9-27,8,9,27,Ya no se administran,"370,000"
8-9-28,8,9,28,Ya no se administran,"370,000"
8-9-29,8,9,29,Ya no se administran,"370,000"
8-9-30,8,9,30,Ya no se administran,"370,000"
80-3-14,80,3,14,Cancelado,"9,442,000"
80-3-15,80,3,15,Cancelado,"10,300,000"
80-4-8,80,4,8,Reserva de Propietario,"1,100,000"
80-5-1,80,5,1,Reserva de Propietario,"1,200,000"
80-5-2,80,5,2,Reserva de Propietario,"1,100,000"
80-5-3,80,5,3,Reserva de Propietario,"1,100,000"
80-5-20,80,5,20,Reserva de Propietario,"1,100,000"
80-1-8,80,1,8,Libre,"1,000,000"
80-1-9,80,1,9,Libre,"1,000,000"
80-1-10,80,1,10,Libre,"1,000,000"
80-1-11,80,1,11,Libre,"1,000,000"
80-1-12,80,1,12,Libre,"1,000,000"
80-1-13,80,1,13,Libre,"1,000,000"
80-1-14,80,1,14,Libre,"1,000,000"
80-1-15,80,1,15,Libre,"1,000,000"
80-1-16,80,1,16,Libre,"1,000,000"
80-1-17,80,1,17,Libre,"1,000,000"
80-1-18,80,1,18,Libre,"1,000,000"
80-1-19,80,1,19,Libre,"1,000,000"
80-1-20,80,1,20,Libre,"1,000,000"
80-1-21,80,1,21,Libre,"1,000,000"
80-1-22,80,1,22,Libre,"1,000,000"
80-1-23,80,1,23,Libre,"1,000,000"
80-1-24,80,1,24,Libre,"1,000,000"
80-2-5,80,2,5,Libre,"1,200,000"
80-3-3,80,3,3,Libre,"1,100,000"
80-3-4,80,3,4,Libre,"1,100,000"
80-3-5,80,3,5,Libre,"1,200,000"
80-3-6,80,3,6,Libre,"1,200,000"
80-3-7,80,3,7,Libre,"1,200,000"
80-3-8,80,3,8,Libre,"1,200,000"
80-3-9,80,3,9,Libre,"1,200,000"
80-3-10,80,3,10,Libre,"1,200,000"
80-3-12,80,3,12,Libre,"1,100,000"
80-3-13,80,3,13,Libre,"1,100,000"
80-4-1,80,4,1,Libre,"1,200,000"
80-4-4,80,4,4,Libre,"1,100,000"
80-4-6,80,4,6,Libre,"1,100,000"
80-4-7,80,4,7,Libre,"1,100,000"
80-4-9,80,4,9,Libre,"1,100,000"
80-4-10,80,4,10,Libre,"1,100,000"
80-4-11,80,4,11,Libre,"1,200,000"
80-4-12,80,4,12,Libre,"1,100,000"
80-4-16,80,4,16,Libre,"1,200,000"
80-4-17,80,4,17,Libre,"1,200,000"
80-4-18,80,4,18,Libre,"1,200,000"
80-4-19,80,4,19,Libre,"1,200,000"
80-4-20,80,4,20,Libre,"1,200,000"
80-5-4,80,5,4,Libre,"1,100,000"
80-5-5,80,5,5,Libre,"1,200,000"
80-5-6,80,5,6,Libre,"1,100,000"
80-5-7,80,5,7,Libre,"1,100,000"
80-5-8,80,5,8,Libre,"1,100,000"
80-5-9,80,5,9,Libre,"1,100,000"
80-5-10,80,5,10,Libre,"1,100,000"
80-5-11,80,5,11,Libre,"1,200,000"
80-5-12,80,5,12,Libre,"1,100,000"
80-5-13,80,5,13,Libre,"1,100,000"
80-5-14,80,5,14,Libre,"1,100,000"
80-5-15,80,5,15,Libre,"1,200,000"
80-5-16,80,5,16,Libre,"1,100,000"
80-5-17,80,5,17,Libre,"1,100,000"
80-5-18,80,5,18,Libre,"1,100,000"
80-5-19,80,5,19,Libre,"1,100,000"
80-6-1,80,6,1,Libre,"1,100,000"
80-6-2,80,6,2,Libre,"1,000,000"
80-6-3,80,6,3,Libre,"1,000,000"
80-6-4,80,6,4,Libre,"1,000,000"
80-6-5,80,6,5,Libre,"1,000,000"
80-6-11,80,6,11,Libre,"1,300,000"
80-6-12,80,6,12,Libre,"1,000,000"
80-6-13,80,6,13,Libre,"1,100,000"
80-7-11,80,7,11,Libre,"1,000,000"
80-7-12,80,7,12,Libre,"1,000,000"
80-7-13,80,7,13,Libre,"1,000,000"
80-7-14,80,7,14,Libre,"1,000,000"
80-7-15,80,7,15,Libre,"1,000,000"
80-7-16,80,7,16,Libre,"1,000,000"
80-7-17,80,7,17,Libre,"1,000,000"
80-7-18,80,7,18,Libre,"1,000,000"
80-7-19,80,7,19,Libre,"1,000,000"
80-1-7,80,1,7,Plaza,0
80-6-8,80,6,8,Plaza,0
80-1-1,80,1,1,Vendido,"1,500,000"
80-1-2,80,1,2,Vendido,"1,400,000"
80-1-3,80,1,3,Vendido,"1,500,000"
80-1-4,80,1,4,Vendido,"1,200,000"
80-1-5,80,1,5,Vendido,"1,200,000"
80-1-6,80,1,6,Vendido,"1,200,000"
80-2-1,80,2,1,Vendido,"1,600,000"
80-2-2,80,2,2,Vendido,"1,200,000"
80-2-3,80,2,3,Vendido,"1,200,000"
80-2-4,80,2,4,Vendido,"1,300,000"
80-2-6,80,2,6,Vendido,"1,200,000"
80-2-7,80,2,7,Vendido,"1,400,000"
80-2-8,80,2,8,Vendido,"1,400,000"
80-2-9,80,2,9,Vendido,"1,500,000"
80-2-10,80,2,10,Vendido,"1,400,000"
80-2-11,80,2,11,Vendido,"1,400,000"
80-2-12,80,2,12,Vendido,"1,400,000"
80-3-1,80,3,1,Vendido,"1,200,000"
80-3-2,80,3,2,Vendido,"1,100,000"
80-3-11,80,3,11,Vendido,"1,200,000"
80-3-16,80,3,16,Vendido,"1,200,000"
80-3-17,80,3,17,Vendido,"1,200,000"
80-3-18,80,3,18,Vendido,"1,200,000"
80-3-19,80,3,19,Vendido,"1,200,000"
80-3-20,80,3,20,Vendido,"1,200,000"
80-4-2,80,4,2,Vendido,"1,100,000"
80-4-3,80,4,3,Vendido,"1,100,000"
80-4-5,80,4,5,Vendido,"1,200,000"
80-4-13,80,4,13,Vendido,"1,100,000"
80-4-14,80,4,14,Vendido,"1,100,000"
80-4-15,80,4,15,Vendido,"1,200,000"
80-6-6,80,6,6,Vendido,"1,300,000"
80-6-7,80,6,7,Vendido,"1,300,000"
80-6-9,80,6,9,Vendido,"1,300,000"
80-6-10,80,6,10,Vendido,"1,300,000"
80-7-1,80,7,1,Vendido,"1,300,000"
80-7-2,80,7,2,Vendido,"1,400,000"
80-7-3,80,7,3,Vendido,"1,000,000"
80-7-4,80,7,4,Vendido,"1,000,000"
80-7-5,80,7,5,Vendido,"1,000,000"
80-7-6,80,7,6,Vendido,"1,000,000"
80-7-7,80,7,7,Vendido,"1,000,000"
80-7-8,80,7,8,Vendido,"1,000,000"
80-7-9,80,7,9,Vendido,"1,000,000"
80-7-10,80,7,10,Vendido,"1,000,000"
81-1-6,81,1,6,Libre,"550,000"
81-1-7,81,1,7,Libre,"550,000"
81-1-8,81,1,8,Libre,"480,000"
81-1-9,81,1,9,Libre,"550,000"
81-1-10,81,1,10,Libre,"500,000"
81-1-11,81,1,11,Libre,"500,000"
81-1-13,81,1,13,Libre,"500,000"
81-1-14,81,1,14,Libre,"500,000"
81-1-15,81,1,15,Libre,"500,000"
81-2-1,81,2,1,Libre,"550,000"
81-2-2,81,2,2,Libre,"480,000"
81-2-3,81,2,3,Libre,"480,000"
81-2-4,81,2,4,Libre,"530,000"
81-2-5,81,2,5,Libre,"450,000"
81-2-6,81,2,6,Libre,"450,000"
81-2-7,81,2,7,Libre,"450,000"
81-2-8,81,2,8,Libre,"500,000"
81-2-10,81,2,10,Libre,"450,000"
81-2-13,81,2,13,Libre,"500,000"
81-2-14,81,2,14,Libre,"500,000"
81-2-15,81,2,15,Libre,"500,000"
81-3-7,81,3,7,Plaza,0
81-1-1,81,1,1,Vendido,"650,000"
81-1-2,81,1,2,Vendido,"600,000"
81-1-3,81,1,3,Vendido,"600,000"
81-1-4,81,1,4,Vendido,"650,000"
81-1-5,81,1,5,Vendido,"550,000"
81-1-12,81,1,12,Vendido,"550,000"
81-1-16,81,1,16,Vendido,"500,000"
81-2-9,81,2,9,Vendido,"450,000"
81-2-11,81,2,11,Vendido,"450,000"
81-2-12,81,2,12,Vendido,"550,000"
81-3-1,81,3,1,Vendido,"450,000"
81-3-2,81,3,2,Vendido,"420,000"
81-3-3,81,3,3,Vendido,"420,000"
81-3-4,81,3,4,Vendido,"420,000"
81-3-5,81,3,5,Vendido,"450,000"
81-3-6,81,3,6,Vendido,"420,000"
81-3-8,81,3,8,Vendido,"420,000"
81-3-9,81,3,9,Vendido,"430,000"
81-3-10,81,3,10,Vendido,"400,000"
81-3-11,81,3,11,Vendido,"400,000"
81-3-12,81,3,12,Vendido,"400,000"
81-3-13,81,3,13,Vendido,"450,000"
81-3-14,81,3,14,Vendido,"400,000"
81-3-15,81,3,15,Vendido,"400,000"
82-5-12,82,5,12,Plaza,0
82-4-1,82,4,1,Vendido,"380,000"
82-4-2,82,4,2,Vendido,"350,000"
82-4-3,82,4,3,Vendido,"350,000"
82-4-4,82,4,4,Vendido,"350,000"
82-4-5,82,4,5,Vendido,"380,000"
82-4-6,82,4,6,Vendido,"250,000"
82-4-7,82,4,7,Vendido,"250,000"
82-4-8,82,4,8,Vendido,"280,000"
82-4-9,82,4,9,Vendido,"300,000"
82-4-10,82,4,10,Vendido,"300,000"
82-4-11,82,4,11,Vendido,"330,000"
82-4-12,82,4,12,Vendido,"300,000"
82-4-13,82,4,13,Vendido,"300,000"
82-4-14,82,4,14,Vendido,"300,000"
82-4-15,82,4,15,Vendido,"380,000"
82-4-16,82,4,16,Vendido,"350,000"
82-4-17,82,4,17,Vendido,"350,000"
82-4-18,82,4,18,Vendido,"350,000"
82-4-19,82,4,19,Vendido,"350,000"
82-4-20,82,4,20,Vendido,"350,000"
82-5-1,82,5,1,Vendido,"350,000"
82-5-2,82,5,2,Vendido,"300,000"
82-5-3,82,5,3,Vendido,"300,000"
82-5-4,82,5,4,Vendido,"300,000"
82-5-5,82,5,5,Vendido,"330,000"
82-5-6,82,5,6,Vendido,"250,000"
82-5-7,82,5,7,Vendido,"250,000"
82-5-8,82,5,8,Vendido,"250,000"
82-5-9,82,5,9,Vendido,"250,000"
82-5-10,82,5,10,Vendido,"250,000"
82-5-11,82,5,11,Vendido,"250,000"
82-5-13,82,5,13,Vendido,"280,000"
82-5-14,82,5,14,Vendido,"280,000"
82-5-15,82,5,15,Vendido,"280,000"
82-5-16,82,5,16,Vendido,"280,000"
82-5-17,82,5,17,Vendido,"280,000"
82-5-18,82,5,18,Vendido,"280,000"
83-4-8,83,4,8,Reserva de Propietario,"430,000"
83-5-7,83,5,7,Reserva de Propietario,"400,000"
83-5-8,83,5,8,Reserva de Propietario,"400,000"
83-6-1,83,6,1,Reserva de Propietario,"500,000"
83-6-2,83,6,2,Reserva de Propietario,"500,000"
83-6-3,83,6,3,Reserva de Propietario,"500,000"
83-6-4,83,6,4,Reserva de Propietario,"500,000"
83-6-5,83,6,5,Reserva de Propietario,"500,000"
83-7-1,83,7,1,Reserva de Propietario,"500,000"
83-7-2,83,7,2,Reserva de Propietario,"500,000"
83-7-3,83,7,3,Reserva de Propietario,"500,000"
83-7-4,83,7,4,Reserva de Propietario,"500,000"
83-7-5,83,7,5,Reserva de Propietario,"500,000"
83-1-1,83,1,1,Libre,"450,000"
83-1-2,83,1,2,Libre,"450,000"
83-1-3,83,1,3,Libre,"450,000"
83-1-4,83,1,4,Libre,"450,000"
83-2-1,83,2,1,Libre,"450,000"
83-2-2,83,2,2,Libre,"450,000"
83-2-3,83,2,3,Libre,"450,000"
83-2-4,83,2,4,Libre,"450,000"
83-2-5,83,2,5,Libre,"450,000"
83-2-6,83,2,6,Libre,"450,000"
83-2-7,83,2,7,Libre,"450,000"
83-2-8,83,2,8,Libre,"450,000"
83-2-9,83,2,9,Libre,"450,000"
83-2-10,83,2,10,Libre,"450,000"
83-3-1,83,3,1,Libre,"450,000"
83-3-2,83,3,2,Libre,"450,000"
83-3-3,83,3,3,Libre,"450,000"
83-3-4,83,3,4,Libre,"450,000"
83-3-5,83,3,5,Libre,"450,000"
83-3-6,83,3,6,Libre,"450,000"
83-3-7,83,3,7,Libre,"450,000"
83-3-8,83,3,8,Libre,"450,000"
83-3-9,83,3,9,Libre,"450,000"
83-3-10,83,3,10,Libre,"450,000"
83-4-1,83,4,1,Libre,"430,000"
83-4-2,83,4,2,Libre,"430,000"
83-4-3,83,4,3,Libre,"430,000"
83-4-4,83,4,4,Libre,"430,000"
83-4-5,83,4,5,Libre,"430,000"
83-4-6,83,4,6,Libre,"430,000"
83-4-7,83,4,7,Libre,"430,000"
83-4-9,83,4,9,Libre,"430,000"
83-4-10,83,4,10,Libre,"430,000"
83-5-2,83,5,2,Libre,"400,000"
83-5-3,83,5,3,Libre,"400,000"
83-5-4,83,5,4,Libre,"400,000"
83-5-5,83,5,5,Libre,"400,000"
83-5-6,83,5,6,Libre,"400,000"
83-6-6,83,6,6,Libre,"500,000"
83-6-7,83,6,7,Libre,"500,000"
83-6-8,83,6,8,Libre,"500,000"
83-6-9,83,6,9,Libre,"500,000"
83-6-10,83,6,10,Libre,"500,000"
83-7-6,83,7,6,Libre,"500,000"
83-7-7,83,7,7,Libre,"500,000"
83-7-8,83,7,8,Libre,"500,000"
83-8-1,83,8,1,Libre,"600,000"
83-8-2,83,8,2,Libre,"600,000"
83-8-3,83,8,3,Libre,"600,000"
83-8-4,83,8,4,Libre,"600,000"
83-8-5,83,8,5,Libre,"600,000"
83-8-6,83,8,6,Libre,"600,000"
83-8-8,83,8,8,Libre,"600,000"
83-9-4,83,9,4,Libre,"700,000"
83-9-5,83,9,5,Libre,"700,000"
83-1-5,83,1,5,Plaza,0
83-5-1,83,5,1,Vendido,"400,000"
83-5-9,83,5,9,Vendido,"400,000"
83-5-10,83,5,10,Vendido,"400,000"
83-5-11,83,5,11,Vendido,"400,000"
83-5-12,83,5,12,Vendido,"400,000"
83-7-9,83,7,9,Vendido,"500,000"
83-7-10,83,7,10,Vendido,"500,000"
83-8-7,83,8,7,Vendido,"550,000"
83-9-1,83,9,1,Vendido,"700,000"
83-9-2,83,9,2,Vendido,"650,000"
83-9-3,83,9,3,Vendido,"650,000"
84-3-10,84,3,10,Bloqueado,"4,000,000"
84-3-11,84,3,11,Bloqueado,"4,000,000"
84-3-12,84,3,12,Bloqueado,"4,000,000"
84-1-8B,84,1,8B,Cancelado,"20,000,000"
84-1-12A,84,1,12A,Cancelado,"20,000,000"
84-1-9,84,1,9,Libre,0
84-1-10,84,1,10,Libre,0
84-1-11,84,1,11,Libre,0
84-3-8,84,3,8,Libre,0
84-3-1,84,3,1,Plaza,0
84-3-2,84,3,2,Plaza,0
84-1-1,84,1,1,Vendido,"5,500,000"
84-1-2,84,1,2,Vendido,"5,500,000"
84-1-3,84,1,3,Vendido,"5,500,000"
84-1-4,84,1,4,Vendido,"5,500,000"
84-1-5,84,1,5,Vendido,"5,500,000"
84-1-6,84,1,6,Vendido,"5,000,000"
84-1-7,84,1,7,Vendido,"15,000,000"
84-1-8,84,1,8,Vendido,"20,000,000"
84-1-12,84,1,12,Vendido,"25,000,000"
84-2-1,84,2,1,Vendido,"4,700,000"
84-2-2,84,2,2,Vendido,"4,700,000"
84-2-3,84,2,3,Vendido,"4,700,000"
84-2-4,84,2,4,Vendido,"4,700,000"
84-2-5,84,2,5,Vendido,"4,000,000"
84-2-6,84,2,6,Vendido,"4,000,000"
84-2-7,84,2,7,Vendido,"4,000,000"
84-2-8,84,2,8,Vendido,"4,000,000"
84-2-9,84,2,9,Vendido,"4,700,000"
84-2-10,84,2,10,Vendido,"4,700,000"
84-2-11,84,2,11,Vendido,"4,700,000"
84-2-12,84,2,12,Vendido,"4,700,000"
84-2-13,84,2,13,Vendido,"4,700,000"
84-2-14,84,2,14,Vendido,"4,700,000"
84-3-3,84,3,3,Vendido,"4,200,000"
84-3-4,84,3,4,Vendido,"4,000,000"
84-3-5,84,3,5,Vendido,"4,000,000"
84-3-6,84,3,6,Vendido,"4,000,000"
84-3-7,84,3,7,Vendido,"4,000,000"
84-3-9,84,3,9,Vendido,"4,000,000"
84-3-13,84,3,13,Vendido,"3,500,000"
84-3-14,84,3,14,Vendido,"4,000,000"
84-3-15,84,3,15,Vendido,"4,000,000"
84-3-16,84,3,16,Vendido,"4,000,000"
84-3-17,84,3,17,Vendido,"4,500,000"
84-4-1,84,4,1,Vendido,"3,000,000"
84-4-2,84,4,2,Vendido,"3,500,000"
84-4-3,84,4,3,Vendido,"3,800,000"
84-4-4,84,4,4,Vendido,"3,000,000"
84-4-5,84,4,5,Vendido,"3,500,000"
84-4-6,84,4,6,Vendido,"3,800,000"
84-4-7,84,4,7,Vendido,"3,000,000"
84-4-8,84,4,8,Vendido,"3,000,000"
84-4-9,84,4,9,Vendido,"3,000,000"
84-4-10,84,4,10,Vendido,"3,000,000"
84-4-11,84,4,11,Vendido,"3,500,000"
84-4-12,84,4,12,Vendido,"3,000,000"
84-4-13,84,4,13,Vendido,"3,500,000"
84-4-14,84,4,14,Vendido,"3,500,000"
84-4-15,84,4,15,Vendido,"3,000,000"
85-1-1,85,1,1,Cancelado,"200,000,000"
85-1-15,85,1,15,Cancelado,"990,000"
85-1-16,85,1,16,Cancelado,"960,000"
85-1-2,85,1,2,Reserva de Propietario,0
85-1-3,85,1,3,Reserva de Propietario,0
85-1-7,85,1,7,Reserva de Propietario,0
85-1-8,85,1,8,Reserva de Propietario,0
85-1-9,85,1,9,Reserva de Propietario,0
85-1-10,85,1,10,Reserva de Propietario,0
85-1-12,85,1,12,Reserva de Propietario,0
85-1-13,85,1,13,Reserva de Propietario,0
85-1-20,85,1,20,Reserva de Propietario,0
85-1-21,85,1,21,Reserva de Propietario,0
85-1-23,85,1,23,Reserva de Propietario,0
85-1-24,85,1,24,Reserva de Propietario,0
85-1-25,85,1,25,Reserva de Propietario,0
85-1-26,85,1,26,Reserva de Propietario,0
85-1-4,85,1,4,Vendido,"960,000"
85-1-5,85,1,5,Vendido,"960,000"
85-1-6,85,1,6,Vendido,"960,000"
85-1-11,85,1,11,Vendido,"960,000"
85-1-14,85,1,14,Vendido,"960,000"
85-1-17,85,1,17,Vendido,"930,000"
85-1-18,85,1,18,Vendido,"950,000"
85-1-19,85,1,19,Vendido,"930,000"
85-1-22,85,1,22,Vendido,"960,000"
85-1-27,85,1,27,Vendido,"960,000"
85-1-28,85,1,28,Vendido,"960,000"
85-1-29,85,1,29,Vendido,"960,000"
85-2-1,85,2,1,Vendido,"930,000"
85-2-2,85,2,2,Vendido,"900,000"
85-2-3,85,2,3,Vendido,"900,000"
85-2-4,85,2,4,Vendido,"950,000"
85-2-5,85,2,5,Vendido,"900,000"
85-2-6,85,2,6,Vendido,"900,000"
85-2-7,85,2,7,Vendido,"900,000"
85-2-8,85,2,8,Vendido,"900,000"
85-2-9,85,2,9,Vendido,"930,000"
85-2-10,85,2,10,Vendido,"900,000"
85-2-11,85,2,11,Vendido,"890,000"
85-2-12,85,2,12,Vendido,"850,000"
85-2-13,85,2,13,Vendido,"850,000"
85-2-14,85,2,14,Vendido,"850,000"
85-2-15,85,2,15,Vendido,"850,000"
85-3-1,85,3,1,Vendido,"850,000"
85-3-2,85,3,2,Vendido,"830,000"
85-3-3,85,3,3,Vendido,"830,000"
85-3-4,85,3,4,Vendido,"850,000"
85-3-5,85,3,5,Vendido,"840,000"
85-3-6,85,3,6,Vendido,"840,000"
85-3-7,85,3,7,Vendido,"840,000"
85-3-8,85,3,8,Vendido,"840,000"
85-3-9,85,3,9,Vendido,"850,000"
85-3-10,85,3,10,Vendido,"830,000"
85-3-11,85,3,11,Vendido,"830,000"
85-3-12,85,3,12,Vendido,"810,000"
85-3-13,85,3,13,Vendido,"810,000"
85-3-14,85,3,14,Vendido,"810,000"
85-3-15,85,3,15,Vendido,"810,000"
85-4-1,85,4,1,Vendido,"750,000"
85-4-2,85,4,2,Vendido,"730,000"
85-4-3,85,4,3,Vendido,"730,000"
85-4-4,85,4,4,Vendido,"770,000"
85-4-5,85,4,5,Vendido,"750,000"
85-4-6,85,4,6,Vendido,"750,000"
85-4-7,85,4,7,Vendido,"750,000"
85-4-8,85,4,8,Vendido,"750,000"
85-4-9,85,4,9,Vendido,"770,000"
85-4-10,85,4,10,Vendido,"750,000"
85-4-11,85,4,11,Vendido,"750,000"
85-4-12,85,4,12,Vendido,"710,000"
85-4-13,85,4,13,Vendido,"710,000"
85-4-14,85,4,14,Vendido,"710,000"
85-4-15,85,4,15,Vendido,"710,000"
85-5-1,85,5,1,Vendido,"700,000"
85-5-2,85,5,2,Vendido,"650,000"
85-5-3,85,5,3,Vendido,"650,000"
85-5-4,85,5,4,Vendido,"700,000"
85-6-1,85,6,1,Vendido,"500,000"
85-6-2,85,6,2,Vendido,"500,000"
85-6-3,85,6,3,Vendido,"500,000"
85-6-4,85,6,4,Vendido,"580,000"
85-6-5,85,6,5,Vendido,"580,000"
85-6-6,85,6,6,Vendido,"580,000"
85-6-7,85,6,7,Vendido,"580,000"
85-6-8,85,6,8,Vendido,"600,000"
85-6-9,85,6,9,Vendido,"550,000"
85-6-10,85,6,10,Vendido,"600,000"
85-6-11,85,6,11,Vendido,"550,000"
85-6-12,85,6,12,Vendido,"550,000"
85-6-13,85,6,13,Vendido,"550,000"
85-6-14,85,6,14,Vendido,"550,000"
86-A-2,86,A,2,Vendido,"1,200,000"
86-A-3,86,A,3,Vendido,"1,200,000"
86-A-4,86,A,4,Vendido,"1,200,000"
86-A-5,86,A,5,Vendido,"1,200,000"
86-B-1,86,B,1,Vendido,"3,000,000"
86-B-2,86,B,2,Vendido,"3,000,000"
86-D-3,86,D,3,Vendido,"1,100,000"
86-D-4,86,D,4,Vendido,"1,100,000"
86-D-5,86,D,5,Vendido,"1,100,000"
86-E-1,86,E,1,Vendido,"900,000"
86-E-2,86,E,2,Vendido,"900,000"
86-E-3,86,E,3,Vendido,"900,000"
86-E-4,86,E,4,Vendido,"900,000"
86-E-5,86,E,5,Vendido,"900,000"
86-E-6,86,E,6,Vendido,"900,000"
86-E-7,86,E,7,Vendido,"900,000"
86-E-8,86,E,8,Vendido,"900,000"
86-E-9,86,E,9,Vendido,"900,000"
86-E-10,86,E,10,Vendido,"900,000"
86-F-2,86,F,2,Vendido,"900,000"
86-F-3,86,F,3,Vendido,"900,000"
86-G-3,86,G,3,Vendido,"2,400,000"
86-G-4,86,G,4,Vendido,"2,400,000"
86-G-5,86,G,5,Vendido,"2,400,000"
86-I-1,86,I,1,Vendido,"950,000"
86-I-2,86,I,2,Vendido,"950,000"
86-I-3,86,I,3,Vendido,"950,000"
86-I-4,86,I,4,Vendido,"1,000,000"
86-I-5,86,I,5,Vendido,"1,000,000"
86-I-6,86,I,6,Vendido,"1,000,000"
86-I-7,86,I,7,Vendido,"1,000,000"
86-I-18,86,I,18,Vendido,"950,000"
86-I-19,86,I,19,Vendido,"950,000"
86-I-20,86,I,20,Vendido,"950,000"
86-J-3,86,J,3,Vendido,"1,000,000"
86-J-4,86,J,4,Vendido,"1,000,000"
86-J-5,86,J,5,Vendido,"1,000,000"
86-J-6,86,J,6,Vendido,"1,000,000"
86-A-1,86,A,1,Ya no se administran,0
86-A-6,86,A,6,Ya no se administran,0
86-A-7,86,A,7,Ya no se administran,0
86-D-1,86,D,1,Ya no se administran,0
86-G-2,86,G,2,Ya no se administran,0
87-10-1,87,10,1,Reserva de Propietario,0
87-10-2,87,10,2,Reserva de Propietario,0
87-10-3,87,10,3,Reserva de Propietario,0
87-1-2,87,1,2,Libre,"500,000"
87-1-3,87,1,3,Libre,"500,000"
87-1-4,87,1,4,Libre,"500,000"
87-1-5,87,1,5,Libre,"500,000"
87-3-1,87,3,1,Libre,"440,000"
87-3-2,87,3,2,Libre,"420,000"
87-3-3,87,3,3,Libre,"420,000"
87-3-4,87,3,4,Libre,"420,000"
87-3-5,87,3,5,Libre,"430,000"
87-4-2,87,4,2,Libre,"400,000"
87-4-3,87,4,3,Libre,"400,000"
87-4-4,87,4,4,Libre,"400,000"
87-4-5,87,4,5,Libre,"420,000"
87-5-1,87,5,1,Libre,"420,000"
87-5-2,87,5,2,Libre,"390,000"
87-5-3,87,5,3,Libre,"390,000"
87-5-4,87,5,4,Libre,"390,000"
87-5-5,87,5,5,Libre,"410,000"
87-6-1,87,6,1,Libre,"450,000"
